,level_0,index,article_name,country,revision_id,scores,population
39589,39589,1448,Hanspeter Seiler,Switzerland,706348891,Stub,8500000
39590,39590,1540,Jean-Philippe Maitre,Switzerland,706822425,Stub,8500000
39591,39591,1589,Felix Walker (Swiss politician),Switzerland,707140404,Stub,8500000
39592,39592,1854,Gallus Jacob Baumgartner,Switzerland,708570535,Start,8500000
39593,39593,1883,Jean-Noël Rey,Switzerland,708789334,Start,8500000
39594,39594,2036,Peter Bieri (politician),Switzerland,709838505,Stub,8500000
39595,39595,2057,Niklaus Dachselhofer,Switzerland,709969320,Stub,8500000
39596,39596,2117,Pierre François Bellot,Switzerland,710282316,Stub,8500000
39597,39597,2209,Pius Segmüller,Switzerland,710666365,Stub,8500000
39598,39598,2351,Flavio Maspoli,Switzerland,711466343,Stub,8500000
39599,39599,2579,Robert Cramer (Swiss politician),Switzerland,712834550,Stub,8500000
39600,39600,2580,Ulrich Schlüer,Switzerland,712834967,Start,8500000
39601,39601,2608,Adrian Amstutz,Switzerland,712886439,Start,8500000
39602,39602,2645,André Bugnon,Switzerland,713008913,Stub,8500000
39603,39603,2771,Ulrich Giezendanner,Switzerland,713500223,Start,8500000
39604,39604,3145,Yann Richter,Switzerland,714886828,Stub,8500000
39605,39605,3197,Bruno Hunziker,Switzerland,715067469,Start,8500000
39606,39606,3231,Tilo Frey,Switzerland,715221232,Stub,8500000
39607,39607,3370,Hannes Germann,Switzerland,715644976,Stub,8500000
39608,39608,3382,Caspar Baader,Switzerland,715662306,Stub,8500000
39609,39609,3390,Ruedi Lustenberger,Switzerland,715676648,Stub,8500000
39610,39610,3515,Peter Ochs,Switzerland,716174219,Start,8500000
39611,39611,3942,Kurt Fluri,Switzerland,717720616,Stub,8500000
39612,39612,4064,Peter-Josef Schallberger,Switzerland,718100580,Stub,8500000
39613,39613,4128,David Hess (painter),Switzerland,718424630,Start,8500000
39614,39614,4157,Charles-Alexandre Steinhäuslin,Switzerland,718621498,Start,8500000
39615,39615,4476,Evaristo Garbani-Nerini,Switzerland,719815008,Stub,8500000
39616,39616,4782,Cédric Wermuth,Switzerland,720723194,Stub,8500000
39617,39617,5136,Friedrich Huwyler,Switzerland,722002833,Stub,8500000
39618,39618,5313,Antoinette Quinche,Switzerland,722703985,Stub,8500000
39619,39619,5314,Gertrud Haldimann,Switzerland,722704470,Stub,8500000
39620,39620,5404,Marco Borradori,Switzerland,723108210,Stub,8500000
39621,39621,5533,Pierre Fatio,Switzerland,723565800,Start,8500000
39622,39622,5599,Georgie Lamon,Switzerland,723747662,Stub,8500000
39623,39623,5662,August Stähelin,Switzerland,723967575,Stub,8500000
39624,39624,5670,Eduard Häberlin,Switzerland,723979678,Stub,8500000
39625,39625,5671,Christian Sahli,Switzerland,723979757,Stub,8500000
39626,39626,5694,Florian Gengel,Switzerland,724014779,Stub,8500000
39627,39627,5695,Adolphe Jordan,Switzerland,724016053,Stub,8500000
39628,39628,5696,Oskar Munzinger,Switzerland,724016140,Stub,8500000
39629,39629,5697,Fritz Göttisheim,Switzerland,724016310,Stub,8500000
39630,39630,5698,Gustav Muheim,Switzerland,724016358,Stub,8500000
39631,39631,5699,Filippo Lombardi (politician),Switzerland,724019160,Stub,8500000
39632,39632,5705,Paul Scherrer (politician),Switzerland,724044322,Stub,8500000
39633,39633,5706,Paul Emil Usteri,Switzerland,724046246,Stub,8500000
39634,39634,5707,Gottfried Kunz,Switzerland,724046271,Stub,8500000
39635,39635,5708,Eugène Richard,Switzerland,724046294,Stub,8500000
39636,39636,5712,Eduard Blösch,Switzerland,724057022,Stub,8500000
39637,39637,5713,Friedrich Siegfried,Switzerland,724057168,Stub,8500000
39638,39638,5715,Karl Karrer,Switzerland,724061784,Stub,8500000
39639,39639,5716,Gottlieb Jäger,Switzerland,724061854,Stub,8500000
39640,39640,5720,Melchior Römer,Switzerland,724073804,Stub,8500000
39641,39641,5721,Johannes Stössel,Switzerland,724074282,Stub,8500000
39642,39642,5722,Friedrich Heinrich Häberlin,Switzerland,724074496,Stub,8500000
39643,39643,5725,August Suter,Switzerland,724078456,Stub,8500000
39644,39644,5726,Fritz Bühlmann,Switzerland,724081099,Stub,8500000
39645,39645,5729,Karl Emil Wild,Switzerland,724092845,Stub,8500000
39646,39646,5819,Niklaus Niggeler,Switzerland,724510066,Stub,8500000
39647,39647,6100,Jean-François Leuba,Switzerland,725248688,Stub,8500000
39648,39648,6422,Otto Hunziker,Switzerland,726687211,Stub,8500000
39649,39649,6604,Georg Friedrich Heilmann,Switzerland,728148690,Stub,8500000
39650,39650,6942,List of Presidents of the Swiss Diet,Switzerland,730828062,Start,8500000
39651,39651,6950,Léon Nicole,Switzerland,730875378,Stub,8500000
39652,39652,6984,Maximilian Jaeger,Switzerland,731124391,Stub,8500000
39653,39653,7322,Paul Speiser,Switzerland,733464779,Stub,8500000
39654,39654,7324,Virgile Rossel,Switzerland,733509439,Start,8500000
39655,39655,7359,Jules Roguin,Switzerland,733931731,Stub,8500000
39656,39656,7360,Arnold Otto Aepli,Switzerland,733932577,Stub,8500000
39657,39657,7361,Albert Ammann,Switzerland,733932605,Stub,8500000
39658,39658,7362,Martin Birmann,Switzerland,733932704,Stub,8500000
39659,39659,7363,Othmar Blumer,Switzerland,733932731,Stub,8500000
39660,39660,7364,Alphonse Bory,Switzerland,733932743,Stub,8500000
39661,39661,7365,Charles Friderich,Switzerland,733933120,Stub,8500000
39662,39662,7366,Daniel Wirth,Switzerland,733933147,Stub,8500000
39663,39663,7367,Gottlieb Ziegler,Switzerland,733933162,Stub,8500000
39664,39664,7368,Carl Feer-Herzog,Switzerland,733933184,Stub,8500000
39665,39665,7369,James Fazy,Switzerland,733933194,Stub,8500000
39666,39666,7370,Friedrich Eggli,Switzerland,733933207,Stub,8500000
39667,39667,7371,Johann Jakob Trog,Switzerland,733933288,Stub,8500000
39668,39668,7372,Heinrich Gustav Schoch,Switzerland,733933329,Stub,8500000
39669,39669,7373,Antoine Vessaz,Switzerland,733933369,Stub,8500000
39670,39670,7374,Henri Gaspard de Schaller,Switzerland,733933407,Stub,8500000
39671,39671,7375,Peter Gerber (politician),Switzerland,733933421,Stub,8500000
39672,39672,7376,Henri de Torrenté,Switzerland,733933448,Stub,8500000
39673,39673,7377,Johann Jakob Hohl,Switzerland,733933470,Stub,8500000
39674,39674,7378,Luzius Raschein,Switzerland,733933497,Stub,8500000
39675,39675,7379,Josef Hildebrand (politician),Switzerland,733933517,Stub,8500000
39676,39676,7380,Rinaldo Simen,Switzerland,733933539,Stub,8500000
39677,39677,7381,Aimé Humbert,Switzerland,733933668,Stub,8500000
39678,39678,7382,Adam Herzog,Switzerland,733933683,Stub,8500000
39679,39679,7383,Nicolaus Hermann,Switzerland,733933703,Stub,8500000
39680,39680,7384,Georg Leumann,Switzerland,733933806,Stub,8500000
39681,39681,7385,Alphons Koechlin,Switzerland,733933821,Stub,8500000
39682,39682,7386,Armin Kellersberger,Switzerland,733933846,Stub,8500000
39683,39683,7387,Emil Isler,Switzerland,733933865,Stub,8500000
39684,39684,7388,Wilhelm Vigier,Switzerland,733934068,Stub,8500000
39685,39685,7389,Casimir Pfyffer,Switzerland,733934107,Stub,8500000
39686,39686,7390,Jakob Huldreich Bachmann,Switzerland,733934176,Stub,8500000
39687,39687,7391,Joseph Stockmar,Switzerland,733934199,Stub,8500000
39688,39688,7392,Rudolf Gallati,Switzerland,733934228,Stub,8500000
39689,39689,7393,Arnold Robert,Switzerland,733934781,Stub,8500000
39690,39690,7394,Antonio Riva (politician),Switzerland,733934800,Stub,8500000
39691,39691,7395,Robert Reimann (politician),Switzerland,733935182,Stub,8500000
39692,39692,7396,Karl Reichlin,Switzerland,733935235,Stub,8500000
39693,39693,7397,Albert Scherb,Switzerland,733935298,Stub,8500000
39694,39694,7398,Samuel Schwarz (politician),Switzerland,733935344,Stub,8500000
39695,39695,7399,Abraham Stocker,Switzerland,733935349,Stub,8500000
39696,39696,7400,Adrien Thélin,Switzerland,733935360,Stub,8500000
39697,39697,7401,Robert Grieshaber,Switzerland,733935371,Stub,8500000
39698,39698,7402,Johann Joseph Keel,Switzerland,733935395,Stub,8500000
39699,39699,7403,Hermann Heller (Swiss politician),Switzerland,733935418,Stub,8500000
39700,39700,7404,Clemens Iten,Switzerland,733935456,Stub,8500000
39701,39701,7405,Johann Weber,Switzerland,733935517,Stub,8500000
39702,39702,7406,Adalbert Wirz,Switzerland,733935593,Stub,8500000
39703,39703,7407,Theodor Wirz,Switzerland,733935611,Stub,8500000
39704,39704,7408,Esajas Zweifel,Switzerland,733935636,Stub,8500000
39705,39705,7409,Andreas Rudolf von Planta,Switzerland,733935684,Stub,8500000
39706,39706,7410,Eduard Marti,Switzerland,733935789,Stub,8500000
39707,39707,7411,Erwin Kurz,Switzerland,733935804,Stub,8500000
39708,39708,7412,Jakob Robert Steiger,Switzerland,733935868,Stub,8500000
39709,39709,7413,Johann Matthias Hungerbühler,Switzerland,733935874,Stub,8500000
39710,39710,7414,Jules Martin,Switzerland,733935894,Stub,8500000
39711,39711,7415,Jules Philippin,Switzerland,733935909,Stub,8500000
39712,39712,7416,Simon Kaiser,Switzerland,733935913,Stub,8500000
39713,39713,7417,Henri Morel (Swiss politician),Switzerland,733935981,Stub,8500000
39714,39714,7418,Georges Favon,Switzerland,733935992,Stub,8500000
39715,39715,7419,Karl Zyro,Switzerland,733936004,Stub,8500000
39716,39716,7420,Karl Burckhardt,Switzerland,733936013,Stub,8500000
39717,39717,7421,Arnold Künzli,Switzerland,733936025,Stub,8500000
39718,39718,7422,Rudolf Brunner,Switzerland,733936036,Stub,8500000
39719,39719,7423,Joseph Kuntschen,Switzerland,733936080,Stub,8500000
39720,39720,7424,Carl Spahn,Switzerland,733936085,Stub,8500000
39721,39721,7546,Ludwig Pfyffer,Switzerland,735395347,Start,8500000
39722,39722,8125,Karl Rudolf Stehlin,Switzerland,738234487,Stub,8500000
39723,39723,8154,Casimir von Arx,Switzerland,738427705,Stub,8500000
39724,39724,8247,Sigmund von Erlach,Switzerland,738911453,Stub,8500000
39725,39725,8340,Giovanni Battista Pioda,Switzerland,739400678,Stub,8500000
39726,39726,8341,Jean-Jacques Challet-Venel,Switzerland,739400938,Stub,8500000
39727,39727,8342,Victor Ruffy,Switzerland,739401090,Stub,8500000
39728,39728,8343,Fridolin Anderwert,Switzerland,739401500,Stub,8500000
39729,39729,8344,Wilhelm Hertenstein,Switzerland,739401803,Stub,8500000
39730,39730,8346,Josef Anton Schobinger,Switzerland,739403621,Stub,8500000
39731,39731,8347,Camille Decoppet,Switzerland,739403995,Stub,8500000
39732,39732,8348,Edmund Schulthess,Switzerland,739404075,Start,8500000
39733,39733,8349,Ernest Chuard,Switzerland,739404490,Stub,8500000
39734,39734,8350,Rudolf Minger,Switzerland,739404936,Stub,8500000
39735,39735,8351,Johannes Baumann,Switzerland,739405086,Stub,8500000
39736,39736,8352,Hermann Obrecht,Switzerland,739405283,Stub,8500000
39737,39737,8353,Ernst Wetter,Switzerland,739405377,Stub,8500000
39738,39738,8354,Ernst Nobs,Switzerland,739405772,Stub,8500000
39739,39739,8355,Rodolphe Rubattel,Switzerland,739405934,Stub,8500000
39740,39740,8356,Josef Escher,Switzerland,739406286,Stub,8500000
39741,39741,8357,Markus Feldmann,Switzerland,739406423,Stub,8500000
39742,39742,8358,Max Weber (Swiss politician),Switzerland,739406530,Stub,8500000
39743,39743,8359,Paul Chaudet,Switzerland,739406773,Stub,8500000
39744,39744,8360,Giuseppe Lepori,Switzerland,739406906,Stub,8500000
39745,39745,8361,Hans-Peter Tschudi,Switzerland,739407434,Stub,8500000
39746,39746,8362,Rudolf Gnägi,Switzerland,739407708,Stub,8500000
39747,39747,8363,Nello Celio,Switzerland,739408655,Stub,8500000
39748,39748,8364,Ernst Brugger,Switzerland,739408779,Stub,8500000
39749,39749,8365,Fritz Honegger,Switzerland,739409211,Stub,8500000
39750,39750,8366,Arnold Koller,Switzerland,739409914,Start,8500000
39751,39751,8367,Charles Estoppey,Switzerland,739416130,Stub,8500000
39752,39752,8368,Karl Hoffmann (Swiss politician),Switzerland,739416341,Stub,8500000
39753,39753,8619,Arthur Dunkel,Switzerland,741580733,Stub,8500000
39754,39754,8874,Walther Bringolf,Switzerland,743335254,Stub,8500000
39755,39755,9161,Abel Socin,Switzerland,744730246,Stub,8500000
39756,39756,10031,Alexandre Gavard,Switzerland,749307879,Stub,8500000
39757,39757,10606,Josef Winiger (politician),Switzerland,751440190,Stub,8500000
39758,39758,10725,Christophe Darbellay,Switzerland,752364970,Stub,8500000
39759,39759,10823,Arthur Eugster,Switzerland,753149346,Stub,8500000
39760,39760,11023,Louis Martin (Swiss politician),Switzerland,754589893,Stub,8500000
39761,39761,11122,Eric Weber,Switzerland,755204009,Start,8500000
39762,39762,11169,Ludwig von Moos,Switzerland,755361431,Stub,8500000
39763,39763,11674,Hans Kaufmann,Switzerland,756945249,Start,8500000
39764,39764,12593,Hedi Lang,Switzerland,757341135,Stub,8500000
39765,39765,12718,Heinrich Escher,Switzerland,757387513,Stub,8500000
39766,39766,13518,Gertrud Heinzelmann,Switzerland,759446139,Stub,8500000
39767,39767,13599,Giorgio Giudici,Switzerland,759607758,Stub,8500000
39768,39768,13736,Didier Pfirter,Switzerland,760187290,Stub,8500000
39769,39769,13765,Karl Kobelt,Switzerland,760325233,Start,8500000
39770,39770,13795,Leon Schlumpf,Switzerland,760477125,Stub,8500000
39771,39771,13832,Ida Glanzmann,Switzerland,760560737,Stub,8500000
39772,39772,13987,Gottlieb Duttweiler,Switzerland,761581631,Start,8500000
39773,39773,14170,Paul Usteri,Switzerland,762646607,Stub,8500000
39774,39774,14857,Franz Nietlispach,Switzerland,765750803,Start,8500000
39775,39775,15175,Karl Otto Hunziker,Switzerland,767120466,Start,8500000
39776,39776,15274,Rudolf Reichling,Switzerland,767500370,Stub,8500000
39777,39777,15589,Ulrich Meister,Switzerland,768650593,Stub,8500000
39778,39778,16142,Walther Stampfli,Switzerland,770869552,Stub,8500000
39779,39779,16522,Flavio Cotti,Switzerland,771983717,Stub,8500000
39780,39780,16523,René Felber,Switzerland,771983742,Stub,8500000
39781,39781,16524,Willy Spühler,Switzerland,771983807,Stub,8500000
39782,39782,16525,Friedrich Traugott Wahlen,Switzerland,771983830,Start,8500000
39783,39783,16526,Arthur Hoffmann (politician),Switzerland,771984369,Stub,8500000
39784,39784,16527,Ludwig Forrer,Switzerland,771984412,Stub,8500000
39785,39785,16528,Marc-Émile Ruchet,Switzerland,771984511,Stub,8500000
39786,39786,16529,Robert Comtesse,Switzerland,771984734,Stub,8500000
39787,39787,16530,Adolf Deucher,Switzerland,771984738,Stub,8500000
39788,39788,16531,Ernst Brenner,Switzerland,771984748,Stub,8500000
39789,39789,16532,Josef Zemp,Switzerland,771984863,Stub,8500000
39790,39790,16534,Numa Droz,Switzerland,771985425,Start,8500000
39791,39791,16535,Emil Welti,Switzerland,771985814,Start,8500000
39792,39792,16536,Louis Ruchonnet,Switzerland,771985819,Stub,8500000
39793,39793,16537,Simeon Bavier,Switzerland,771985822,Stub,8500000
39794,39794,16538,Paul Cérésole,Switzerland,771986147,Stub,8500000
39795,39795,16539,Joachim Heer,Switzerland,771986152,Stub,8500000
39796,39796,16540,Bernhard Hammer,Switzerland,771986156,Stub,8500000
39797,39797,16541,Johann Jakob Scherer,Switzerland,771986157,Stub,8500000
39798,39798,16542,Jakob Dubs,Switzerland,771986585,Stub,8500000
39799,39799,16543,Henri Druey,Switzerland,771987151,Start,8500000
39800,39800,16544,Constant Fornerod,Switzerland,771987158,Stub,8500000
39801,39801,16545,Melchior Josef Martin Knüsel,Switzerland,771987164,Stub,8500000
39802,39802,16546,Friedrich Frey-Herosé,Switzerland,771987172,Stub,8500000
39803,39803,16547,Josef Munzinger,Switzerland,771987192,Stub,8500000
39804,39804,16552,Jules Repond,Switzerland,771998604,Start,8500000
39805,39805,16574,Jörg De Bernardi,Switzerland,772116849,Start,8500000
39806,39806,16923,Walter Hauser,Switzerland,773513077,Stub,8500000
39807,39807,17034,Urs Glutz von Blotzheim,Switzerland,773968414,Stub,8500000
39808,39808,17503,Adolf Germann,Switzerland,775597386,Stub,8500000
39809,39809,17504,Alfred von Planta,Switzerland,775597935,Stub,8500000
39810,39810,17506,Andrea Bezzola,Switzerland,775599340,Stub,8500000
39811,39811,17945,John Dupraz,Switzerland,776980612,Stub,8500000
39812,39812,18040,Vinzenz Rüttimann,Switzerland,777383151,C,8500000
39813,39813,18378,Philippe Roch,Switzerland,778229178,Stub,8500000
39814,39814,18444,Emilie Lieberherr,Switzerland,778503430,Stub,8500000
39815,39815,18445,Brenda Mäder,Switzerland,778503512,Start,8500000
39816,39816,18446,Trudy Späth-Schweizer,Switzerland,778503623,Start,8500000
39817,39817,18447,Liliane Chappuis,Switzerland,778504236,Stub,8500000
39818,39818,18448,Lise Girardin,Switzerland,778504504,Stub,8500000
39819,39819,18449,Corine Mauch,Switzerland,778504600,Start,8500000
39820,39820,18450,Christiane Brunner,Switzerland,778504840,Start,8500000
39821,39821,18451,Francis Matthey,Switzerland,778505200,Stub,8500000
39822,39822,18452,Liliane Maury Pasquier,Switzerland,778505248,Start,8500000
39823,39823,18453,Gisèle Ory,Switzerland,778505307,Stub,8500000
39824,39824,18454,Françoise Saudan,Switzerland,778505419,Stub,8500000
39825,39825,18455,Martine Brunschwig Graf,Switzerland,778505961,Stub,8500000
39826,39826,18456,Yvette Estermann,Switzerland,778506251,Start,8500000
39827,39827,18457,Sylvia Flückiger-Bäni,Switzerland,778506874,Stub,8500000
39828,39828,18458,Ruth Genner,Switzerland,778507140,Stub,8500000
39829,39829,18459,Josy Gyr-Steiner,Switzerland,778507492,Stub,8500000
39830,39830,18460,Marianne Huguenin,Switzerland,778507561,Stub,8500000
39831,39831,18461,Jasmin Hutter,Switzerland,778507614,Stub,8500000
39832,39832,18463,Francine John-Calame,Switzerland,778507680,Stub,8500000
39833,39833,18464,Thérèse Meyer,Switzerland,778509517,Stub,8500000
39834,39834,18465,Maria Roth-Bernasconi,Switzerland,778510240,Stub,8500000
39835,39835,18466,Chiara Simoneschi-Cortesi,Switzerland,778510450,Stub,8500000
39836,39836,18618,Yves Christen,Switzerland,778974706,Stub,8500000
39837,39837,18705,Éric Bonjour,Switzerland,779167561,Stub,8500000
39838,39838,19312,Hans Waldmann (mayor),Switzerland,780318832,Start,8500000
39839,39839,20180,Luc Recordon,Switzerland,782889732,Start,8500000
39840,39840,20311,Karl Kappeler,Switzerland,783200290,Stub,8500000
39841,39841,20361,Georges-André Chevallaz,Switzerland,783288692,Start,8500000
39842,39842,20970,Fritz Platten,Switzerland,784548645,Start,8500000
39843,39843,21116,Franz Rudolf Frisching,Switzerland,784785361,Start,8500000
39844,39844,21415,Helene von Mülinen,Switzerland,785434585,Stub,8500000
39845,39845,21732,Eugène Ruffy,Switzerland,786156187,Stub,8500000
39846,39846,22158,Hansjörg Trachsel,Switzerland,787009648,Start,8500000
39847,39847,22278,Walter Wobmann,Switzerland,787203611,Stub,8500000
39848,39848,22355,Karl Schenk,Switzerland,787299207,Start,8500000
39849,39849,22369,Jakob Meyer zum Hasen,Switzerland,787311307,Start,8500000
39850,39850,22705,Achille Casanova,Switzerland,787549498,Start,8500000
39851,39851,23190,Nicolas-Théodore de Saussure,Switzerland,788089071,C,8500000
39852,39852,23344,Sebastian Peregrin Zwyer,Switzerland,788221877,Start,8500000
39853,39853,23439,Hermann Greulich,Switzerland,788306447,Stub,8500000
39854,39854,23489,Johann Hirter,Switzerland,788355447,Stub,8500000
39855,39855,23518,Alexander Tschäppät,Switzerland,788383246,Stub,8500000
39856,39856,23780,Rudolf Geilinger,Switzerland,788637500,Stub,8500000
39857,39857,26131,André Simonazzi,Switzerland,789143472,Stub,8500000
39858,39858,26222,Rudolf Friedrich,Switzerland,789245678,Stub,8500000
39859,39859,26523,Johann Jakob Blumer,Switzerland,789272277,Stub,8500000
39860,39860,26524,Pascale Bruderer,Switzerland,789272280,Stub,8500000
39861,39861,26525,Édouard Dapples,Switzerland,789272285,Stub,8500000
39862,39862,26526,Mark Muller,Switzerland,789272324,Stub,8500000
39863,39863,26527,Paul Nagel (politician),Switzerland,789272327,Stub,8500000
39864,39864,26529,Alfred Weber (Swiss politician),Switzerland,789272355,Stub,8500000
39865,39865,27722,Anton Muheim,Switzerland,789453816,Stub,8500000
39866,39866,27735,Thomas Helbling,Switzerland,789467433,Start,8500000
39867,39867,28051,Eduard von Steiger,Switzerland,789712917,Start,8500000
39868,39868,29198,Barbara Kistler,Switzerland,790612997,Start,8500000
39869,39869,29248,Hans Schaffner,Switzerland,790679954,Stub,8500000
39870,39870,29368,Boris Banga,Switzerland,790848505,Stub,8500000
39871,39871,29583,Bernhard Hess,Switzerland,791188518,Start,8500000
39872,39872,30048,Otto Stich,Switzerland,791848981,Stub,8500000
39873,39873,30049,Willi Ritschard,Switzerland,791849062,Stub,8500000
39874,39874,30050,Lilian Uchtenhagen,Switzerland,791849699,Start,8500000
39875,39875,30051,Jean-Pascal Delamuraz,Switzerland,791850116,Start,8500000
39876,39876,30052,Karl Scheurer,Switzerland,791850293,Stub,8500000
39877,39877,30053,Eduard Müller (Swiss politician),Switzerland,791850486,Start,8500000
39878,39878,30054,Philipp Etter,Switzerland,791850644,Start,8500000
39879,39879,30055,Jean Bourgknecht,Switzerland,791850708,Stub,8500000
39880,39880,30056,Roger Bonvin,Switzerland,791850778,Stub,8500000
39881,39881,30057,Hans Hürlimann,Switzerland,791850822,Stub,8500000
39882,39882,30058,Alphons Egli,Switzerland,791850872,Stub,8500000
39883,39883,30059,Ruth Dreifuss,Switzerland,791851341,C,8500000
39884,39884,30060,Adolf Ogi,Switzerland,791851588,Start,8500000
39885,39885,30061,Corina Casanova,Switzerland,791852747,Start,8500000
39886,39886,30062,Annemarie Huber-Hotz,Switzerland,791852890,Start,8500000
39887,39887,30063,François Couchepin,Switzerland,791852949,Start,8500000
39888,39888,30064,Hans Schatzmann,Switzerland,791853070,Stub,8500000
39889,39889,30065,Gottlieb Ringier,Switzerland,791853199,Start,8500000
39890,39890,30066,Adolf von Steiger,Switzerland,791853296,Stub,8500000
39891,39891,30067,Robert Käslin,Switzerland,791853346,Stub,8500000
39892,39892,30068,George Bovet,Switzerland,791853442,Stub,8500000
39893,39893,30069,Karl Huber (politician),Switzerland,791853571,Stub,8500000
39894,39894,30070,Charles Oser,Switzerland,791853607,Stub,8500000
39895,39895,30071,Oskar Leimgruber,Switzerland,791853666,Start,8500000
39896,39896,30072,Ursula Wyss,Switzerland,791853941,Start,8500000
39897,39897,30073,Nelly Wicky,Switzerland,791854057,Stub,8500000
39898,39898,30074,Christine Egerszegi,Switzerland,791854238,Stub,8500000
39899,39899,30075,Jacqueline Fehr,Switzerland,791854466,Start,8500000
39900,39900,30076,Ursula Koch,Switzerland,791854766,C,8500000
39901,39901,30077,Chantal Galladé,Switzerland,791855311,Start,8500000
39902,39902,30078,Regula Rytz,Switzerland,791855368,C,8500000
39903,39903,30079,Marlies Bänziger,Switzerland,791855430,Start,8500000
39904,39904,30080,Balthasar Glättli,Switzerland,791855523,Start,8500000
39905,39905,30081,Daniel Jositsch,Switzerland,791855978,Start,8500000
39906,39906,30082,Alfred Rasser,Switzerland,791856215,C,8500000
39907,39907,30084,Johann Konrad Kern,Switzerland,791862470,B,8500000
39908,39908,30085,Jonas Furrer,Switzerland,791862732,Start,8500000
39909,39909,30086,François Briatte,Switzerland,791862804,Stub,8500000
39910,39910,30087,Johann Jakob Rüttimann,Switzerland,791862857,Stub,8500000
39911,39911,30088,Paul Migy,Switzerland,791862903,Stub,8500000
39912,39912,30089,Johann Jakob Stehlin,Switzerland,791863022,Stub,8500000
39913,39913,30090,Friedrich Peyer im Hof,Switzerland,791863055,Stub,8500000
39914,39914,30091,Johann Baptist Weder,Switzerland,791863114,Stub,8500000
39915,39915,30092,Hans von Hallwyl (1835–1909),Switzerland,791863439,Stub,8500000
39916,39916,30093,Josef Stutz,Switzerland,791863505,Stub,8500000
39917,39917,30288,Paul Lüönd,Switzerland,792169537,Stub,8500000
39918,39918,30315,Christian Levrat,Switzerland,792215648,Stub,8500000
39919,39919,30316,Ralph Lewin,Switzerland,792215738,Stub,8500000
39920,39920,30474,Bruno Frick,Switzerland,792490146,Stub,8500000
39921,39921,30857,Carlo Schmid-Sutter,Switzerland,793172804,Start,8500000
39922,39922,30967,Urs Schwaller,Switzerland,793302748,Stub,8500000
39923,39923,30968,Karin Keller-Sutter,Switzerland,793302932,Start,8500000
39924,39924,31153,Frank Melloul,Switzerland,793508623,Start,8500000
39925,39925,31243,Charles-Louis Rochat,Switzerland,793640297,Stub,8500000
39926,39926,31333,Chaïm Nissim,Switzerland,793786438,C,8500000
39927,39927,31587,Christian Lüscher,Switzerland,794167531,Start,8500000
39928,39928,31596,Christian Waber,Switzerland,794176941,Stub,8500000
39929,39929,31608,Esther Alder,Switzerland,794189132,Stub,8500000
39930,39930,31610,Rémy Pagani,Switzerland,794189770,Stub,8500000
39931,39931,31629,Christoffel Brändli,Switzerland,794209132,Stub,8500000
39932,39932,31897,Claude Hêche,Switzerland,794618193,Stub,8500000
39933,39933,31898,Claude Janiak,Switzerland,794618256,Start,8500000
39934,39934,31998,Natalie Rickli,Switzerland,794752088,Stub,8500000
39935,39935,32125,Ruth Metzler,Switzerland,794910594,Start,8500000
39936,39936,32420,Hans Conrad Escher von der Linth,Switzerland,795294615,Stub,8500000
39937,39937,32811,Walter Kälin,Switzerland,795767767,Start,8500000
39938,39938,32990,Tim Frey,Switzerland,795988637,Start,8500000
39939,39939,34020,Jakob Stämpfli,Switzerland,797181078,Stub,8500000
39940,39940,34966,Hans Martin Sutermeister,Switzerland,798197920,C,8500000
39941,39941,35096,Jacques Dicker,Switzerland,798347714,Start,8500000
39942,39942,35492,Enrico Celio,Switzerland,798643996,Stub,8500000
39943,39943,35547,Ulrich Ochsenbein,Switzerland,798714044,Start,8500000
39944,39944,35696,Daniel Vischer,Switzerland,798876269,Stub,8500000
39945,39945,36203,Walter Thurnherr,Switzerland,799329401,Start,8500000
39946,39946,36746,Augustin Keller,Switzerland,799800790,Start,8500000
39947,39947,36749,Max Leo Keller,Switzerland,799801208,Start,8500000
39948,39948,37157,Guy Parmelin,Switzerland,800168071,Start,8500000
39949,39949,37169,Walter Buser,Switzerland,800178613,Start,8500000
39950,39950,37428,Thomas Zeltner,Switzerland,800297249,C,8500000
39951,39951,37936,Adrien Lachenal,Switzerland,800782132,Start,8500000
39952,39952,37962,Ruth Humbel,Switzerland,800811012,Start,8500000
39953,39953,38100,Alfred Escher,Switzerland,800957257,C,8500000
39954,39954,38704,Marcel Pilet-Golaz,Switzerland,801374163,Start,8500000
39955,39955,38739,Sibel Arslan,Switzerland,801397352,Stub,8500000
39956,39956,38948,Thomas Minder,Switzerland,801537215,Start,8500000
39957,39957,39059,Pierre Maudet,Switzerland,801610476,Start,8500000
39958,39958,39475,Wangpo Tethong,Switzerland,802021442,GA,8500000
39959,39959,40053,Stéphane Rossini,Switzerland,802500783,Start,8500000
39960,39960,40223,Elisabeth Kopp,Switzerland,802655398,Start,8500000
39961,39961,40267,Christa Markwalder,Switzerland,802682578,Start,8500000
39962,39962,40363,Max Petitpierre,Switzerland,802750759,Stub,8500000
39963,39963,40741,Lucia Näfen-Zehnder,Switzerland,803126175,Start,8500000
39964,39964,41056,Ernst Sieber,Switzerland,803460164,C,8500000
39965,39965,41692,Thomas Holenstein,Switzerland,804033853,Stub,8500000
39966,39966,41717,Jean-Marie Musy,Switzerland,804054223,Start,8500000
39967,39967,41896,Johann Lukas Legrand,Switzerland,804177928,C,8500000
